회원번호,오전,오후,저녁,총방문수,오전방문율,오후방문율,저녁방문율
18764160,0.0,3.0,3.0,6.0,0.0,0.5,0.5
18942336,2.0,6.0,2.0,10.0,0.2,0.6,0.2
19996544,2.0,7.0,1.0,10.0,0.2,0.7,0.1
20588608,0.0,1.0,0.0,1.0,0.0,1.0,0.0
21982464,2.0,10.0,1.0,13.0,0.15,0.77,0.08
25145088,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26676288,1.0,1.0,0.0,2.0,0.5,0.5,0.0
27066048,3.0,10.0,2.0,15.0,0.2,0.67,0.13
28871936,1.0,3.0,0.0,4.0,0.25,0.75,0.0
37992320,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38588096,26.0,10.0,2.0,38.0,0.68,0.26,0.05
38842368,0.0,1.0,2.0,3.0,0.0,0.33,0.67
38903616,3.0,3.0,0.0,6.0,0.5,0.5,0.0
39053952,2.0,11.0,2.0,15.0,0.13,0.73,0.13
39640448,1.0,2.0,0.0,3.0,0.33,0.67,0.0
39653440,5.0,19.0,12.0,36.0,0.14,0.53,0.33
41104832,15.0,19.0,6.0,40.0,0.38,0.48,0.15
41396224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41600384,3.0,10.0,1.0,14.0,0.21,0.71,0.07
41754432,15.0,12.0,6.0,33.0,0.45,0.36,0.18
42058816,1.0,2.0,0.0,3.0,0.33,0.67,0.0
42307520,0.0,12.0,8.0,20.0,0.0,0.6,0.4
44317568,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44486464,1.0,2.0,6.0,9.0,0.11,0.22,0.67
45364352,1.0,2.0,0.0,3.0,0.33,0.67,0.0
45520256,0.0,3.0,3.0,6.0,0.0,0.5,0.5
46568896,5.0,12.0,9.0,26.0,0.19,0.46,0.35
50776448,0.0,3.0,2.0,5.0,0.0,0.6,0.4
51574528,0.0,3.0,2.0,5.0,0.0,0.6,0.4
52515520,2.0,1.0,1.0,4.0,0.5,0.25,0.25
52519232,0.0,0.0,1.0,1.0,0.0,0.0,1.0
52558208,18.0,15.0,6.0,39.0,0.46,0.38,0.15
52606464,3.0,4.0,1.0,8.0,0.38,0.5,0.12
52903424,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52953536,3.0,8.0,5.0,16.0,0.19,0.5,0.31
53165120,6.0,12.0,3.0,21.0,0.29,0.57,0.14
53844416,14.0,44.0,45.0,103.0,0.14,0.43,0.44
53848128,2.0,4.0,3.0,9.0,0.22,0.44,0.33
53874112,5.0,3.0,0.0,8.0,0.62,0.38,0.0
54605376,0.0,2.0,0.0,2.0,0.0,1.0,0.0
55535232,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55548224,1.0,1.0,2.0,4.0,0.25,0.25,0.5
55947264,0.0,3.0,0.0,3.0,0.0,1.0,0.0
56567168,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56576448,0.0,1.0,1.0,2.0,0.0,0.5,0.5
57331840,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57424640,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57471040,0.0,0.0,2.0,2.0,0.0,0.0,1.0
58068672,0.0,3.0,4.0,7.0,0.0,0.43,0.57
58256128,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58805504,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59759488,7.0,18.0,10.0,35.0,0.2,0.51,0.29
59774336,103.0,54.0,33.0,190.0,0.54,0.28,0.17
60277312,3.0,5.0,4.0,12.0,0.25,0.42,0.33
61201600,1.0,0.0,0.0,1.0,1.0,0.0,0.0
61220160,0.0,1.0,0.0,1.0,0.0,1.0,0.0
61424320,1.0,5.0,2.0,8.0,0.12,0.62,0.25
61452160,0.0,2.0,0.0,2.0,0.0,1.0,0.0
61541248,2.0,3.0,2.0,7.0,0.29,0.43,0.29
61750976,28.0,40.0,8.0,76.0,0.37,0.53,0.11
61763968,16.0,18.0,4.0,38.0,0.42,0.47,0.11
62326336,0.0,0.0,1.0,1.0,0.0,0.0,1.0
62343040,3.0,21.0,2.0,26.0,0.12,0.81,0.08
62615872,1.0,4.0,0.0,5.0,0.2,0.8,0.0
62686400,0.0,4.0,2.0,6.0,0.0,0.67,0.33
62716096,1.0,11.0,4.0,16.0,0.06,0.69,0.25
62743936,23.0,37.0,2.0,62.0,0.37,0.6,0.03
63308160,31.0,20.0,0.0,51.0,0.61,0.39,0.0
63655232,1.0,4.0,2.0,7.0,0.14,0.57,0.29
63722048,3.0,6.0,13.0,22.0,0.14,0.27,0.59
63967040,1.0,2.0,0.0,3.0,0.33,0.67,0.0
64460736,2.0,3.0,1.0,6.0,0.33,0.5,0.17
64679744,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64861632,1.0,5.0,3.0,9.0,0.11,0.56,0.33
65290368,0.0,0.0,1.0,1.0,0.0,0.0,1.0
66201664,5.0,20.0,7.0,32.0,0.16,0.62,0.22
66474496,10.0,25.0,9.0,44.0,0.23,0.57,0.2
66485632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
67185344,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67556544,0.0,2.0,0.0,2.0,0.0,1.0,0.0
67602944,0.0,2.0,0.0,2.0,0.0,1.0,0.0
67987136,8.0,17.0,0.0,25.0,0.32,0.68,0.0
68027968,1.0,3.0,4.0,8.0,0.12,0.38,0.5
68276672,20.0,14.0,3.0,37.0,0.54,0.38,0.08
68506816,14.0,15.0,0.0,29.0,0.48,0.52,0.0
68976384,5.0,21.0,7.0,33.0,0.15,0.64,0.21
69199104,0.0,1.0,1.0,2.0,0.0,0.5,0.5
69501632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
69804160,2.0,6.0,5.0,13.0,0.15,0.46,0.38
70698752,5.0,19.0,12.0,36.0,0.14,0.53,0.33
71465280,6.0,3.0,1.0,10.0,0.6,0.3,0.1
72131584,1.0,2.0,4.0,7.0,0.14,0.29,0.57
72796032,13.0,114.0,32.0,159.0,0.08,0.72,0.2
73217344,2.0,14.0,11.0,27.0,0.07,0.52,0.41
73222912,1.0,0.0,1.0,2.0,0.5,0.0,0.5
73545856,0.0,1.0,0.0,1.0,0.0,1.0,0.0
75730368,1.0,26.0,0.0,27.0,0.04,0.96,0.0
76968320,0.0,1.0,0.0,1.0,0.0,1.0,0.0
77760832,3.0,0.0,0.0,3.0,1.0,0.0,0.0
78319488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
81704832,0.0,0.0,1.0,1.0,0.0,0.0,1.0
82707072,0.0,3.0,1.0,4.0,0.0,0.75,0.25
83560832,1.0,0.0,0.0,1.0,1.0,0.0,0.0
84128768,0.0,7.0,0.0,7.0,0.0,1.0,0.0
85093888,0.0,0.0,2.0,2.0,0.0,0.0,1.0
85582016,0.0,7.0,0.0,7.0,0.0,1.0,0.0
85849280,0.0,1.0,0.0,1.0,0.0,1.0,0.0
86929472,0.0,1.0,0.0,1.0,0.0,1.0,0.0
86985152,0.0,3.0,0.0,3.0,0.0,1.0,0.0
89537152,0.0,6.0,3.0,9.0,0.0,0.67,0.33
92835264,1.0,0.0,0.0,1.0,1.0,0.0,0.0
95947776,0.0,0.0,1.0,1.0,0.0,0.0,1.0
96200192,1.0,0.0,0.0,1.0,1.0,0.0,0.0
96207616,0.0,1.0,0.0,1.0,0.0,1.0,0.0
96315264,0.0,1.0,0.0,1.0,0.0,1.0,0.0
96679040,0.0,1.0,2.0,3.0,0.0,0.33,0.67
97130048,1.0,4.0,1.0,6.0,0.17,0.67,0.17
97219136,0.0,1.0,2.0,3.0,0.0,0.33,0.67
97532800,1.0,2.0,0.0,3.0,0.33,0.67,0.0
99763712,41.0,43.0,1.0,85.0,0.48,0.51,0.01
99912192,0.0,2.0,0.0,2.0,0.0,1.0,0.0
101010944,1.0,0.0,0.0,1.0,1.0,0.0,0.0
101319040,4.0,3.0,3.0,10.0,0.4,0.3,0.3
104355456,0.0,0.0,1.0,1.0,0.0,0.0,1.0
104735936,3.0,5.0,7.0,15.0,0.2,0.33,0.47
105071872,9.0,20.0,14.0,43.0,0.21,0.47,0.33
105756736,0.0,2.0,0.0,2.0,0.0,1.0,0.0
108013632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
108843264,1.0,3.0,0.0,4.0,0.25,0.75,0.0
108934208,10.0,18.0,14.0,42.0,0.24,0.43,0.33
109065984,1.0,0.0,0.0,1.0,1.0,0.0,0.0
109325824,11.0,0.0,2.0,13.0,0.85,0.0,0.15
109472448,3.0,2.0,0.0,5.0,0.6,0.4,0.0
109804672,0.0,0.0,1.0,1.0,0.0,0.0,1.0
111102016,1.0,1.0,0.0,2.0,0.5,0.5,0.0
111350720,0.0,1.0,0.0,1.0,0.0,1.0,0.0
111391552,3.0,3.0,3.0,9.0,0.33,0.33,0.33
112479168,13.0,4.0,9.0,26.0,0.5,0.15,0.35
112648064,0.0,8.0,11.0,19.0,0.0,0.42,0.58
112698176,38.0,19.0,2.0,59.0,0.64,0.32,0.03
114303616,4.0,3.0,0.0,7.0,0.57,0.43,0.0
114429824,1.0,0.0,0.0,1.0,1.0,0.0,0.0
116120640,0.0,1.0,1.0,2.0,0.0,0.5,0.5
116261696,0.0,1.0,0.0,1.0,0.0,1.0,0.0
117098752,0.0,10.0,1.0,11.0,0.0,0.91,0.09
117109888,1.0,12.0,0.0,13.0,0.08,0.92,0.0
118717184,1.0,0.0,1.0,2.0,0.5,0.0,0.5
119027136,2.0,3.0,1.0,6.0,0.33,0.5,0.17
119312960,0.0,1.0,0.0,1.0,0.0,1.0,0.0
119866048,1.0,3.0,2.0,6.0,0.17,0.5,0.33
120294784,1.0,2.0,0.0,3.0,0.33,0.67,0.0
120849728,37.0,25.0,5.0,67.0,0.55,0.37,0.07
120859008,0.0,1.0,0.0,1.0,0.0,1.0,0.0
121482624,3.0,22.0,19.0,44.0,0.07,0.5,0.43
121549440,0.0,6.0,0.0,6.0,0.0,1.0,0.0
122408768,1.0,1.0,0.0,2.0,0.5,0.5,0.0
124387264,2.0,2.0,3.0,7.0,0.29,0.29,0.43
124615552,2.0,3.0,1.0,6.0,0.33,0.5,0.17
124908800,8.0,23.0,3.0,34.0,0.24,0.68,0.09
125159360,2.0,8.0,1.0,11.0,0.18,0.73,0.09
126000128,3.0,2.0,0.0,5.0,0.6,0.4,0.0
127080320,1.0,0.0,5.0,6.0,0.17,0.0,0.83
127091456,4.0,28.0,13.0,45.0,0.09,0.62,0.29
127277056,2.0,2.0,1.0,5.0,0.4,0.4,0.2
127676096,1.0,4.0,4.0,9.0,0.11,0.44,0.44
128297856,4.0,2.0,0.0,6.0,0.67,0.33,0.0
130168704,0.0,2.0,3.0,5.0,0.0,0.4,0.6
130177984,0.0,0.0,1.0,1.0,0.0,0.0,1.0
130315328,1.0,0.0,0.0,1.0,1.0,0.0,0.0
130493504,2.0,14.0,6.0,22.0,0.09,0.64,0.27
130614144,10.0,6.0,4.0,20.0,0.5,0.3,0.2
130805312,0.0,2.0,0.0,2.0,0.0,1.0,0.0
133372160,1.0,7.0,1.0,9.0,0.11,0.78,0.11
133583744,0.0,1.0,0.0,1.0,0.0,1.0,0.0
133834304,42.0,15.0,2.0,59.0,0.71,0.25,0.03
137061888,6.0,9.0,6.0,21.0,0.29,0.43,0.29
137449792,0.0,0.0,1.0,1.0,0.0,0.0,1.0
138064128,0.0,3.0,1.0,4.0,0.0,0.75,0.25
138314688,0.0,1.0,0.0,1.0,0.0,1.0,0.0
138351808,20.0,23.0,0.0,43.0,0.47,0.53,0.0
138474304,3.0,5.0,9.0,17.0,0.18,0.29,0.53
140220800,0.0,1.0,0.0,1.0,0.0,1.0,0.0
140233792,6.0,16.0,11.0,33.0,0.18,0.48,0.33
141020736,0.0,1.0,0.0,1.0,0.0,1.0,0.0
141165504,0.0,0.0,1.0,1.0,0.0,0.0,1.0
141412352,1.0,8.0,3.0,12.0,0.08,0.67,0.25
143077184,0.0,2.0,2.0,4.0,0.0,0.5,0.5
143131008,0.0,2.0,0.0,2.0,0.0,1.0,0.0
143810304,0.0,0.0,1.0,1.0,0.0,0.0,1.0
144454336,0.0,0.0,3.0,3.0,0.0,0.0,1.0
147371968,0.0,3.0,2.0,5.0,0.0,0.6,0.4
148424320,1.0,28.0,19.0,48.0,0.02,0.58,0.4
149239104,0.0,1.0,0.0,1.0,0.0,1.0,0.0
149426560,26.0,33.0,29.0,88.0,0.3,0.38,0.33
151046848,1.0,4.0,0.0,5.0,0.2,0.8,0.0
151429184,2.0,5.0,0.0,7.0,0.29,0.71,0.0
151689024,0.0,0.0,1.0,1.0,0.0,0.0,1.0
152401728,1.0,0.0,0.0,1.0,1.0,0.0,0.0
152956672,0.0,1.0,0.0,1.0,0.0,1.0,0.0
153886528,1.0,0.0,0.0,1.0,1.0,0.0,0.0
154096256,0.0,14.0,3.0,17.0,0.0,0.82,0.18
154215040,1.0,0.0,3.0,4.0,0.25,0.0,0.75
154589952,0.0,1.0,0.0,1.0,0.0,1.0,0.0
155642304,1.0,2.0,0.0,3.0,0.33,0.67,0.0
156787456,3.0,1.0,0.0,4.0,0.75,0.25,0.0
157158656,10.0,4.0,17.0,31.0,0.32,0.13,0.55
157845376,1.0,1.0,0.0,2.0,0.5,0.5,0.0
158352064,1.0,0.0,2.0,3.0,0.33,0.0,0.67
158487552,0.0,3.0,0.0,3.0,0.0,1.0,0.0
159634560,0.0,1.0,0.0,1.0,0.0,1.0,0.0
159918528,0.0,1.0,0.0,1.0,0.0,1.0,0.0
161475712,0.0,1.0,1.0,2.0,0.0,0.5,0.5
161540672,14.0,16.0,0.0,30.0,0.47,0.53,0.0
162344320,0.0,1.0,0.0,1.0,0.0,1.0,0.0
163925632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
164094528,7.0,7.0,24.0,38.0,0.18,0.18,0.63
165261952,2.0,1.0,1.0,4.0,0.5,0.25,0.25
166015488,2.0,1.0,1.0,4.0,0.5,0.25,0.25
167789824,0.0,1.0,2.0,3.0,0.0,0.33,0.67
168073792,4.0,15.0,9.0,28.0,0.14,0.54,0.32
168344768,1.0,0.0,0.0,1.0,1.0,0.0,0.0
169111296,0.0,1.0,0.0,1.0,0.0,1.0,0.0
172457664,6.0,10.0,8.0,24.0,0.25,0.42,0.33
172619136,1.0,1.0,0.0,2.0,0.5,0.5,0.0
174126208,0.0,1.0,0.0,1.0,0.0,1.0,0.0
174400896,2.0,13.0,7.0,22.0,0.09,0.59,0.32
175843008,26.0,25.0,0.0,51.0,0.51,0.49,0.0
176002624,0.0,4.0,0.0,4.0,0.0,1.0,0.0
176518592,0.0,1.0,0.0,1.0,0.0,1.0,0.0
176689344,19.0,15.0,0.0,34.0,0.56,0.44,0.0
176982592,0.0,1.0,5.0,6.0,0.0,0.17,0.83
177507840,1.0,0.0,0.0,1.0,1.0,0.0,0.0
179272896,0.0,1.0,0.0,1.0,0.0,1.0,0.0
179274752,0.0,1.0,1.0,2.0,0.0,0.5,0.5
179297024,0.0,1.0,0.0,1.0,0.0,1.0,0.0
179421376,0.0,1.0,0.0,1.0,0.0,1.0,0.0
179514176,10.0,5.0,3.0,18.0,0.56,0.28,0.17
179610688,0.0,2.0,3.0,5.0,0.0,0.4,0.6
179980032,0.0,2.0,5.0,7.0,0.0,0.29,0.71
180276992,0.0,1.0,0.0,1.0,0.0,1.0,0.0
180288128,0.0,1.0,0.0,1.0,0.0,1.0,0.0
180581376,0.0,1.0,0.0,1.0,0.0,1.0,0.0
181585472,0.0,1.0,1.0,2.0,0.0,0.5,0.5
182927360,2.0,6.0,3.0,11.0,0.18,0.55,0.27
183489728,0.0,1.0,2.0,3.0,0.0,0.33,0.67
184735104,1.0,0.0,0.0,1.0,1.0,0.0,0.0
184915136,0.0,3.0,1.0,4.0,0.0,0.75,0.25
185432960,1.0,9.0,2.0,12.0,0.08,0.75,0.17
186468608,4.0,33.0,5.0,42.0,0.1,0.79,0.12
187190592,0.0,1.0,0.0,1.0,0.0,1.0,0.0
187359488,6.0,4.0,1.0,11.0,0.55,0.36,0.09
188922240,0.0,1.0,0.0,1.0,0.0,1.0,0.0
189297152,3.0,3.0,2.0,8.0,0.38,0.38,0.25
189681344,12.0,37.0,11.0,60.0,0.2,0.62,0.18
190917440,8.0,8.0,5.0,21.0,0.38,0.38,0.24
190973120,1.0,0.0,0.0,1.0,1.0,0.0,0.0
192509888,1.0,0.0,0.0,1.0,1.0,0.0,0.0
192522880,0.0,7.0,2.0,9.0,0.0,0.78,0.22
192589696,0.0,2.0,1.0,3.0,0.0,0.67,0.33
192771584,0.0,1.0,0.0,1.0,0.0,1.0,0.0
192845824,1.0,1.0,1.0,3.0,0.33,0.33,0.33
192890368,1.0,19.0,8.0,28.0,0.04,0.68,0.29
193003584,43.0,24.0,6.0,73.0,0.59,0.33,0.08
193324672,1.0,1.0,1.0,3.0,0.33,0.33,0.33
194911552,0.0,1.0,0.0,1.0,0.0,1.0,0.0
194980224,0.0,1.0,1.0,2.0,0.0,0.5,0.5
195611264,0.0,0.0,1.0,1.0,0.0,0.0,1.0
196646912,0.0,3.0,0.0,3.0,0.0,1.0,0.0
196890048,0.0,1.0,0.0,1.0,0.0,1.0,0.0
197896000,2.0,11.0,4.0,17.0,0.12,0.65,0.24
198335872,0.0,2.0,7.0,9.0,0.0,0.22,0.78
198714496,0.0,1.0,0.0,1.0,0.0,1.0,0.0
200123200,2.0,0.0,0.0,2.0,1.0,0.0,0.0
200340352,2.0,1.0,5.0,8.0,0.25,0.12,0.62
202107264,2.0,4.0,3.0,9.0,0.22,0.44,0.33
202892352,0.0,1.0,1.0,2.0,0.0,0.5,0.5
204638848,1.0,0.0,1.0,2.0,0.5,0.0,0.5
205459200,0.0,1.0,0.0,1.0,0.0,1.0,0.0
205709760,0.0,1.0,0.0,1.0,0.0,1.0,0.0
206663744,7.0,16.0,10.0,33.0,0.21,0.48,0.3
207560192,0.0,2.0,0.0,2.0,0.0,1.0,0.0
207946240,0.0,0.0,1.0,1.0,0.0,0.0,1.0
210969664,6.0,14.0,5.0,25.0,0.24,0.56,0.2
211287040,0.0,1.0,0.0,1.0,0.0,1.0,0.0
213486400,0.0,0.0,1.0,1.0,0.0,0.0,1.0
213603328,0.0,0.0,2.0,2.0,0.0,0.0,1.0
213872448,0.0,1.0,0.0,1.0,0.0,1.0,0.0
214052480,8.0,20.0,7.0,35.0,0.23,0.57,0.2
214638976,0.0,2.0,0.0,2.0,0.0,1.0,0.0
214657536,0.0,7.0,10.0,17.0,0.0,0.41,0.59
215296000,0.0,0.0,1.0,1.0,0.0,0.0,1.0
215719168,1.0,4.0,1.0,6.0,0.17,0.67,0.17
215810112,0.0,1.0,0.0,1.0,0.0,1.0,0.0
217035072,1.0,0.0,0.0,1.0,1.0,0.0,0.0
218475328,0.0,2.0,0.0,2.0,0.0,1.0,0.0
220672832,0.0,2.0,1.0,3.0,0.0,0.67,0.33
221689920,0.0,3.0,1.0,4.0,0.0,0.75,0.25
223390016,0.0,1.0,0.0,1.0,0.0,1.0,0.0
223458688,0.0,1.0,0.0,1.0,0.0,1.0,0.0
223510656,0.0,3.0,0.0,3.0,0.0,1.0,0.0
223673984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
223696256,1.0,1.0,1.0,3.0,0.33,0.33,0.33
224511040,1.0,4.0,1.0,6.0,0.17,0.67,0.17
226073792,4.0,6.0,0.0,10.0,0.4,0.6,0.0
226973952,1.0,0.0,0.0,1.0,1.0,0.0,0.0
229243840,0.0,0.0,1.0,1.0,0.0,0.0,1.0
229282816,2.0,7.0,4.0,13.0,0.15,0.54,0.31
229963968,0.0,1.0,0.0,1.0,0.0,1.0,0.0
230756480,3.0,4.0,0.0,7.0,0.43,0.57,0.0
231331840,2.0,0.0,1.0,3.0,0.67,0.0,0.33
231333696,0.0,1.0,0.0,1.0,0.0,1.0,0.0
231498880,0.0,1.0,0.0,1.0,0.0,1.0,0.0
232105792,1.0,2.0,0.0,3.0,0.33,0.67,0.0
232428736,0.0,1.0,0.0,1.0,0.0,1.0,0.0
233373440,5.0,12.0,1.0,18.0,0.28,0.67,0.06
233516352,0.0,1.0,0.0,1.0,0.0,1.0,0.0
234212352,1.0,1.0,1.0,3.0,0.33,0.33,0.33
234371968,1.0,6.0,4.0,11.0,0.09,0.55,0.36
234381248,0.0,1.0,0.0,1.0,0.0,1.0,0.0
234938048,0.0,2.0,0.0,2.0,0.0,1.0,0.0
236047936,0.0,1.0,0.0,1.0,0.0,1.0,0.0
237606976,1.0,0.0,0.0,1.0,1.0,0.0,0.0
237742464,32.0,38.0,5.0,75.0,0.43,0.51,0.07
238911744,6.0,11.0,1.0,18.0,0.33,0.61,0.06
240136704,7.0,35.0,3.0,45.0,0.16,0.78,0.07
240268480,1.0,1.0,2.0,4.0,0.25,0.25,0.5
240838272,6.0,1.0,3.0,10.0,0.6,0.1,0.3
240949632,3.0,2.0,12.0,17.0,0.18,0.12,0.71
240951488,8.0,3.0,0.0,11.0,0.73,0.27,0.0
241038720,2.0,19.0,14.0,35.0,0.06,0.54,0.4
241823808,2.0,3.0,5.0,10.0,0.2,0.3,0.5
241838656,0.0,1.0,1.0,2.0,0.0,0.5,0.5
241957440,1.0,0.0,0.0,1.0,1.0,0.0,0.0
241970432,0.0,2.0,0.0,2.0,0.0,1.0,0.0
242451136,0.0,1.0,0.0,1.0,0.0,1.0,0.0
243304896,0.0,1.0,0.0,1.0,0.0,1.0,0.0
243824576,0.0,0.0,1.0,1.0,0.0,0.0,1.0
244555840,3.0,2.0,2.0,7.0,0.43,0.29,0.29
245565504,0.0,1.0,0.0,1.0,0.0,1.0,0.0
246294912,8.0,21.0,5.0,34.0,0.24,0.62,0.15
247007616,0.0,1.0,0.0,1.0,0.0,1.0,0.0
248030272,1.0,5.0,2.0,8.0,0.12,0.62,0.25
248100800,0.0,7.0,13.0,20.0,0.0,0.35,0.65
249297920,13.0,8.0,8.0,29.0,0.45,0.28,0.28
249548480,0.0,1.0,0.0,1.0,0.0,1.0,0.0
250021760,0.0,2.0,1.0,3.0,0.0,0.67,0.33
252592320,0.0,2.0,0.0,2.0,0.0,1.0,0.0
253817280,0.0,2.0,1.0,3.0,0.0,0.67,0.33
254379648,29.0,67.0,41.0,137.0,0.21,0.49,0.3
256272768,26.0,19.0,14.0,59.0,0.44,0.32,0.24
256816576,0.0,0.0,1.0,1.0,0.0,0.0,1.0
258078656,2.0,11.0,3.0,16.0,0.12,0.69,0.19
258271680,1.0,10.0,2.0,13.0,0.08,0.77,0.15
258822912,0.0,3.0,2.0,5.0,0.0,0.6,0.4
261618048,2.0,6.0,1.0,9.0,0.22,0.67,0.11
263052736,2.0,9.0,1.0,12.0,0.17,0.75,0.08
263075008,0.0,3.0,0.0,3.0,0.0,1.0,0.0
263284736,4.0,11.0,4.0,19.0,0.21,0.58,0.21
263292160,0.0,7.0,2.0,9.0,0.0,0.78,0.22
263368256,1.0,0.0,1.0,2.0,0.5,0.0,0.5
263938048,3.0,0.0,1.0,4.0,0.75,0.0,0.25
263973312,0.0,1.0,0.0,1.0,0.0,1.0,0.0
264273984,2.0,2.0,1.0,5.0,0.4,0.4,0.2
265008960,0.0,1.0,0.0,1.0,0.0,1.0,0.0
265270656,5.0,19.0,1.0,25.0,0.2,0.76,0.04
265341184,0.0,1.0,0.0,1.0,0.0,1.0,0.0
267210176,28.0,11.0,13.0,52.0,0.54,0.21,0.25
267685312,0.0,1.0,0.0,1.0,0.0,1.0,0.0
267891328,5.0,10.0,11.0,26.0,0.19,0.38,0.42
267904320,0.0,2.0,0.0,2.0,0.0,1.0,0.0
269604416,5.0,25.0,10.0,40.0,0.12,0.62,0.25
269932928,0.0,1.0,1.0,2.0,0.0,0.5,0.5
269936640,0.0,0.0,1.0,1.0,0.0,0.0,1.0
270138944,10.0,25.0,8.0,43.0,0.23,0.58,0.19
271512384,0.0,4.0,0.0,4.0,0.0,1.0,0.0
271976384,0.0,1.0,0.0,1.0,0.0,1.0,0.0
272529472,2.0,13.0,0.0,15.0,0.13,0.87,0.0
272844992,0.0,0.0,3.0,3.0,0.0,0.0,1.0
273171648,0.0,1.0,0.0,1.0,0.0,1.0,0.0
273769280,2.0,0.0,0.0,2.0,1.0,0.0,0.0
274092224,2.0,0.0,0.0,2.0,1.0,0.0,0.0
274966400,2.0,6.0,1.0,9.0,0.22,0.67,0.11
275530624,0.0,2.0,0.0,2.0,0.0,1.0,0.0
276480896,3.0,5.0,0.0,8.0,0.38,0.62,0.0
276612672,0.0,2.0,0.0,2.0,0.0,1.0,0.0
276772288,1.0,0.0,0.0,1.0,1.0,0.0,0.0
279736320,0.0,2.0,0.0,2.0,0.0,1.0,0.0
279743744,19.0,22.0,5.0,46.0,0.41,0.48,0.11
279875520,0.0,0.0,1.0,1.0,0.0,0.0,1.0
280816512,0.0,4.0,1.0,5.0,0.0,0.8,0.2
281646144,0.0,0.0,1.0,1.0,0.0,0.0,1.0
283270144,10.0,17.0,9.0,36.0,0.28,0.47,0.25
283507712,0.0,1.0,0.0,1.0,0.0,1.0,0.0
283672896,0.0,1.0,0.0,1.0,0.0,1.0,0.0
284209280,12.0,15.0,5.0,32.0,0.38,0.47,0.16
284831040,0.0,0.0,1.0,1.0,0.0,0.0,1.0
285721920,7.0,17.0,38.0,62.0,0.11,0.27,0.61
286043008,0.0,11.0,1.0,12.0,0.0,0.92,0.08
286378944,0.0,1.0,0.0,1.0,0.0,1.0,0.0
287039680,3.0,2.0,0.0,5.0,0.6,0.4,0.0
287928704,1.0,3.0,5.0,9.0,0.11,0.33,0.56
287973248,2.0,2.0,5.0,9.0,0.22,0.22,0.56
289242752,0.0,1.0,0.0,1.0,0.0,1.0,0.0
290339648,1.0,0.0,1.0,2.0,0.5,0.0,0.5
290421312,1.0,6.0,6.0,13.0,0.08,0.46,0.46
291050496,3.0,6.0,2.0,11.0,0.27,0.55,0.18
291258368,2.0,0.0,0.0,2.0,1.0,0.0,0.0
292381248,0.0,3.0,0.0,3.0,0.0,1.0,0.0
292811840,0.0,0.0,1.0,1.0,0.0,0.0,1.0
293767680,1.0,2.0,2.0,5.0,0.2,0.4,0.4
294677120,0.0,4.0,1.0,5.0,0.0,0.8,0.2
294678976,1.0,2.0,0.0,3.0,0.33,0.67,0.0
295204224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
296186048,0.0,1.0,0.0,1.0,0.0,1.0,0.0
296483008,2.0,25.0,0.0,27.0,0.07,0.93,0.0
297132608,7.0,8.0,1.0,16.0,0.44,0.5,0.06
297372032,0.0,1.0,0.0,1.0,0.0,1.0,0.0
298218368,4.0,5.0,6.0,15.0,0.27,0.33,0.4
298973760,2.0,4.0,1.0,7.0,0.29,0.57,0.14
299194624,1.0,0.0,0.0,1.0,1.0,0.0,0.0
299400640,6.0,30.0,20.0,56.0,0.11,0.54,0.36
299860928,0.0,1.0,1.0,2.0,0.0,0.5,0.5
300744384,0.0,0.0,1.0,1.0,0.0,0.0,1.0
304684672,0.0,5.0,0.0,5.0,0.0,1.0,0.0
305523584,0.0,4.0,0.0,4.0,0.0,1.0,0.0
305829824,0.0,1.0,0.0,1.0,0.0,1.0,0.0
307071488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
307927104,0.0,5.0,0.0,5.0,0.0,1.0,0.0
308021760,1.0,3.0,1.0,5.0,0.2,0.6,0.2
309038848,2.0,11.0,4.0,17.0,0.12,0.65,0.24
309256000,1.0,0.0,0.0,1.0,1.0,0.0,0.0
309803520,1.0,0.0,0.0,1.0,1.0,0.0,0.0
310796480,0.0,1.0,0.0,1.0,0.0,1.0,0.0
310909696,0.0,0.0,1.0,1.0,0.0,0.0,1.0
311709632,4.0,13.0,6.0,23.0,0.17,0.57,0.26
311724480,0.0,1.0,0.0,1.0,0.0,1.0,0.0
